sap_id,name,branch_id,store_type,operational_date,address,latitude,longitude,phone,zipcode
AX12,KF.0502 Pettarani,26,MEDICAL,11/1/2013,Jl. Pettarani No.18 Makassar,-5.163027,119.435257,08114118456,90222
AX13,KF.0501 Tata,26,MEDICAL,11/1/2013,Jl. Daeng Tata No.69-69A Makas,-5.184279,119.422665,08114143234,90224
AX14,KF.Cendrawasih,26,HEALTH_AND_CARE,8/1/2014,Jl. Cendrawasih No. 233,-5.1709,119.41081,08114415234,90131
AX15,KF Telkomas,26,BASIC_HEALTH,10/1/2014,"Jl. Perintis Kemerdekaan KM 13, Ruko Telkomas",-5.12233,119.50745,08114181345,
AX16,KF.Sudiang,26,SUPER_STORE,9/1/2014,Jl. Perintis Kemerdekaan km 19,-5.073754,119.520356,08114145345,90242
AX17,KF.Alaudin,26,BASIC_HEALTH,11/1/2014,Jl. Sultan Alaudin No. 222,-5.1778125,119.438222,08114148234,90221
AX18,KF.Maros,26,BASIC_HEALTH,11/2/2014,"Jl. Polos Maros Maccopa, Taroa",-5.038889,119.569875,08114142345,90516
AX19,KF.Gowa,26,BASIC_HEALTH,11/3/2014,"Jl. Sultan Hasanuddin No. 8, K",-5.202985,119.446759,08114603170,92115
AX20,KF. Sengkang,26,NONE,9/1/2017,Jl. Mesjid Raya No.2,-4.139173,120.031661,08114144345,90914
AX22,KF. Urimesing Ambon,26,NONE,10/15/2016,Jl. Diponegoro no.66,-3.700658,128.182242,082197621522,97127
AX23,KF. Bulukumba,26,HEALTH_AND_CARE,10/15/2016,Jl. Lanto Dg. Pasewang No. 80,-5.548595,120.190012,00811 4419234,92517
AX24,KF. LACASINO,26,HEALTH_AND_CARE,11/16/2016,Jl. Adhyaksa Baru No. 45,-5.15439,119.448103,08114144234,90231
AX25,KF. Pengayoman,26,BASIC_HEALTH,12/1/2016,Jl. Pengayoman No. C2 16,-5.15864,119.444161,08114142234,90231
AX26,KF. Perintis,26,BASIC_HEALTH,12/1/2016,Jl. Perintis Kemerdekaan KM 11,-5.134998,119.496515,08114139345,92854
AX27,KF. Urip Sumohardjo,26,HEALTH_AND_CARE,12/1/2016,Jl. Urip Sumoharjo No. 36,-5.1353262,119.4339592,08114191345,90232
AX28,KF Padaidi,26,MEDICAL,1/1/2016,Jl. Perintis Kemerdekaan 9 no.13,-5.1407841,119.4855452,08114145456,90245
AX29,KF. BTP,26,BASIC_HEALTH,12/1/2016,Jl. Tamalanrea Raya Kompleks BTP,-5.133437,119.50434,08114148345,92854
AX30,KF. BONE,26,MEDICAL,9/1/2017,Jl. Ahmad Yani,-4.540086,120.322422,08114426234,92732
AX31,KF. PINRANG,26,HEALTH_AND_CARE,1/1/2016,Jl. Jend Sudirman Po,-3.798275,119.651718,081110678199,91651
AX32,Apotek KF Palangga,26,BASIC_HEALTH,2/1/2018,Jl. Raya Palangga No.23 Gowa,-5.215016,119.449715,08114603152,90156
AX33,Apotek KF Maros 2,26,BASIC_HEALTH,2/1/2018,Jl. Jend Sudirman No.228 Maros,-5.013023,119.573625,081110678179,90516
AX36,KF Passo,26,NONE,6/1/2018,Jl. Wolter Mongonsidi,-3.633571,128.249721,082197606584,97232
AX37,KF Rolling Hills,26,MEDICAL,6/1/2018,Jl. Metro Tanjung Bunga Ruko Rolling Hills No. 63,-5.9532,119.23326,628,90221
AX38,KF Andi Djemma,26,BASIC_HEALTH,7/25/2018,JL. Andi Djemma no 27,-5.163777,119.424456,081110678215,90222
AX39,KF Pangkep,26,HEALTH_AND_CARE,7/25/2018,"Jl. Kemakmuran No.59, Mappasaile",-4.832119,119.546428,081144303632,90617
AX40,KF Palopo,26,HEALTH_AND_CARE,8/1/2018,Jl. Kelapa,-3.00382,120.196528,081110678183,91911
AX41,Klinik Mandiri KF Bantaeng,26,NULL,1/1/2018,-,0.2,0.1,,92411
AX42,KF Antang,26,BASIC_HEALTH,3/31/2019,Jl. Antang raya no.30-31,-5.158871,119.478114,081144701877,90234
AX43,KF Polewali,26,BASIC_HEALTH,5/24/2019,JL. MR. MUH. YAMIN,-3.4087032,119.309055,081110678182,91315
AX45,KF Aroepala,26,HEALTH_AND_CARE,5/1/2019,Jl. Hertasning Aroepala,-5.1698735,119.4509744,081110678175,90222
AX49,KF Takalar,26,BASIC_HEALTH,7/1/2020,"jln kemakmuran no 39, des/kec pattallassang kab Takalar.",-5.431082,119.438666,08114425111,92171
AX50,KF Express Bandara Sultan Hasanuddin,26,NONE,4/15/2022,"Jalan Airport No.1, Kec. Makassar, Kabupaten Maros, Sulawesi Selatan 90552",-5.077747,119.5494844,082255842805,90552
3125,UNIT BISNIS MALANG,27,NULL,1/1/1950,malang,0,0,0,65121
AY01,KF.0036,27,BASIC_HEALTH,1/1/2003,Jl. Raya Ijen No. 88,-7.96387,112.62547,08113279387,65119
AY02,KF.0053,27,BASIC_HEALTH,1/1/2003,"Jl. Kawi No, 22 A",-7.978873,112.625129,081110678192,67153
AY03,KF 0075 Mojoroto,27,BASIC_HEALTH,1/1/2003,"Jl. Jaksa Agung Suprapto no. 25, Mojoroto,Kota Kediri, Jawa Timur",-7.807152,112.004412,081110678267,64111
AY04,KF.0077,27,MEDICAL,1/1/2003,Jl. Sukarjo Wiryopranoto No. 2,-7.984579,112.6287453,08113279397,34581
AY05,KF.0116,27,BASIC_HEALTH,1/1/2008,Jl. Laksda Adi Sucipto No.148,-7.944032,112.64853,08113279401,52364
AY06,KF.0150,27,BASIC_HEALTH,1/1/2003,Jl. Selat Sunda I/D2 No. 25 Ma,-7.981164,112.655739,08113279403,56163
AY07,KF.0151,27,MEDICAL,1/1/2003,Jl. Stasiun No. 47,-7.817003,112.013507,081110678265,64129
AY08,KF.0187,27,BASIC_HEALTH,1/1/2003,Jl. M.T. Haryono No. 110,-7.941988,112.609379,081110678251,62291
AY09,KF.0210 Bengawan Solo,27,BASIC_HEALTH,1/1/2003,Jl. Tumenggung suryo No. 25,-7.9608213,112.6413568,081110678270,65122
AY10,KF.0245 Batu,27,MEDICAL,1/1/2003,Jl. Diponegoro No.93,-7.874261,112.529773,081110678264,65314
AY11,KF SMAN II PARE,27,BASIC_HEALTH,1/1/2004,"Jl. Pahlawan Kusuma Bangsa No. 28,",-7.759489,112.176771,08113279413,64211
AY12,KF.0392 Tulung Agung,27,BASIC_HEALTH,1/1/2011,Jl. I.G.Ngurah Rai No.10,-8.065994,111.906996,081110678248,67283
AY13,KF.0453 Sutoyo,27,BASIC_HEALTH,7/1/2013,Jl. Letjen Sutoyo No. 107,-7.955926,112.638016,081110678256,65141
AY14,KF.Blitar,27,BASIC_HEALTH,12/1/2013,Jl. Mawar No.64 Blitar,-8.101571,112.15634,08113279421,68487
AY15,KF.Pare II,27,BASIC_HEALTH,12/1/2013,Jl. Pahlawan kusuma bangsa no.,-7.761235,112.179464,08113279419,56271
AY16,KF Sukun Malang,27,MEDICAL,1/1/2003,Jl. Sudanco Supriadi No. 41A,-7.990671,112.621589,08113279399,65147
AY17,KF.Hasanuddin,27,BASIC_HEALTH,9/1/2014,Jl. Hasanuddin No. 53,-7.812202,112.019973,081110678250,64122
AY18,KF Tulungagung 2,27,BASIC_HEALTH,10/1/2014,"Jl. Pahlawan No. 35, Kedungwaru,Kab. Tulungagung, Jawa Timur, - 66224",-8.053238,111.908122,08113279425,66221
AY19,KF Kebonsari Malang,27,BASIC_HEALTH,12/1/2016,Jl. Raya Kebonsari No.12,-8.01898,112.619615,08113279429,56553
AY20,KF Agus Salim,27,MEDICAL,2/1/2017,"Jl. KH. Agus Salim No. 32, Bandar, Mojoroto,Kota Kediri, Jawa Timur, - 64122",-7.8274345,112.0030552,08113279435,64111
AY21,KF. KEPANJEN,27,BASIC_HEALTH,2/1/2017,"Jl. Jend. A. Yani D-48, Kec. Kepanjen",-8.125209,112.572415,08113279433,65163
AY22,KF. MONDOROKO,27,BASIC_HEALTH,2/1/2017,"Jl. Raya Mondoroko No. 3 KAV A-B, Kec. Singosari",-7.906383,112.6599,08113279431,55672
AY24,KF. SUHAT,27,MEDICAL,12/1/2016,Jl. Soekarno Hatta Ruko GRIYA SHANTA MP-51,-7.94198,112.62145,08113279437,54352
AY25,KF. TRENGGALEK,27,BASIC_HEALTH,12/1/2016,Jl. Soekarno Hatta No. 213,-8.074669,111.706223,08113279439,64395
AY26,KF. WLINGI,27,BASIC_HEALTH,2/1/2017,"Jl. Bromo No. 46, Kec Wlingi",-8.07573,112.327904,08113279441,63491
AY27,KF. LAWANG,27,BASIC_HEALTH,2/1/2017,"Jl. Dr.Wahidin No.20 KAV.14, Kec. Lawang",-7.85098,112.694632,08113119872,65215
AY28,KF VETERAN MALANG,27,MEDICAL,8/2/2018,"Jl. Veteran No.172, Plosokerep, Kec. Sananwetan, Kota Blitar, Jawa Timur",-8.1087085,112.1674467,081133341315,66117
AY31,KF Kalpataru,27,NONE,10/1/2018,Jl. Kalpataru No. 92 Kota Malang,8.03,8.03,082117634592,65153
AY32,KF Katang,27,MEDICAL,10/1/2018,"Jl. Airlangga No. 33 Katang, RT:2 RW:4 Desa Sukorejo, Kecamatan Ngasem, Kabupaten Kediri, 64122",-7.809417,112.045075,081133341324,68487
AY33,KF Asrikaton,27,BASIC_HEALTH,12/1/2019,"Jl. Raya Asrikaton No 31-33 Kecamatan Pakis, Kabupaten Malang",-7.952693,112.691483,081132220645,65154
AY35,KF Ahmad Yani Malang,27,NONE,8/10/2020,"Jl. Ahmad yani no. 20 c, kec. Blimbing - Malang",-7.94274,112.641861,081132231044,52364
AY36,KF Kepuharjo,27,MEDICAL,9/9/2023,"Jl. Raya Ngijo Karangploso No.27, Krajan",-7.899930477,112.6030884,03415060109,65152
3127,UNIT BISNIS MANADO,28,NONE,1/1/1950,,0,0,0,
BA01,KF.0074,28,SUPER_STORE,1/1/2003,Jl. Sam Ratulangi No. 31,1.485997,124.837703,08114305574,95111
BA02,KF.0129,28,BASIC_HEALTH,1/1/2003,Jl. A.Yani No. 26 Sario Manado,1.465736,124.830227,08124539975,95114
BA03,KF.0262,28,SUPER_STORE,1/1/2003,Jl. Adampe Dolot No. 22,0.73814,124.308247,082188785424,95716
BA04,KF 290 Martadinata,28,SUPER_STORE,1/1/2004,"Jl. R.E Martadinata No.35, Dendengan Luar",1.487098,124.856691,081343865990,95127
BA05,KF.0309,28,MEDICAL,1/1/2006,JL.B.W. LAPIAN NO.54,1.483049,124.847027,085394307244,95124
BA06,KF.0331 Malalayang,28,HEALTH_AND_CARE,1/1/2008,Jl. Wolter Monginsidi No. 24 M,1.460867,124.823316,082154323235,95115
BA07,KF.0332,28,BASIC_HEALTH,1/1/2008,Jl. Sam Ratulangi No. 388,1.465001,124.839701,082196161406,95117
BA08,KF.0396 Tuminting,28,MEDICAL,1/1/2011,Jl. Hasanuddin No. 137,1.506677,124.845966,082196656448,95239
BA09,KF.0411 Telling,28,HEALTH_AND_CARE,1/1/2012,Jl. 14 Februari No. 38,1.473763,124.844484,081110678295,95119
BA10,KF.Pel005 RSUP Malayang Kandau,28,MEDICAL,1/1/2003,Jl. Wolter Monginsidi,1.453628,124.808188,082194754501,95163
BA14,KF.0602 MAPANGET,28,SUPER_STORE,1/1/2014,Jl. A.A. Maramis No.,1.500797,124.892726,085256786602,95254
BA15,KF. Sario 2,28,HEALTH_AND_CARE,12/1/2014,"Jl. Bethesda No. 72, Sario Tumpaan, Sario, Manado",1.463618,124.831094,082190712009,95114
BA16,KF.Rswm RSUD Walanda Maramis,28,MEDICAL,12/2/2014,"Jl. Arnold Monomutu, RSUD Mari",1.4362064,124.9719695,081110678272,95371
BA17,KF.Bandara Mapanget2,28,HEALTH_AND_CARE,12/3/2014,Jl. AA Maramis No.,1.514805,124.917801,081245085384,95257
BA20,KF.Bitung,28,HEALTH_AND_CARE,3/1/2015,Jl. Raya Kelurahan Madidir Unet Kota Bi,1.443427,125.164431,085256297254,95514
BA21,KF.Kota Baru A. Yani,28,MEDICAL,3/1/2015,Jl. Ahmad Yani Kotamobagu,0.745777,124.314611,082192900064,95713
BA23,KF.Tomohon,28,HEALTH_AND_CARE,6/1/2015,Jl. Raya Bethesda No.  Tomohon,1.325047,124.838639,081341463844,95352
BA24,KF.Pel Liunkendage RSUD Liunke,28,MEDICAL,6/1/2015,Jl. Tatehe Kelurahan Apengsemb,3.607724,125.480585,043222219,95811
BA25,KF.APOTEK KIMIA FARMA BOULEVAR,28,BASIC_HEALTH,12/15/2015,"Jl, Piere Tendean, Bouelvard M",1.481356,124.835137,082291818820,95111
BA26,KF.KOMPLEX RSU. NOONGAN,28,NONE,12/15/2015,Jl. Raya Noongan Komp RSUD Noo,1.123137,124.806944,082189677579,95694
BA27,KF MALALAYANG,28,BASIC_HEALTH,4/16/2016,"Jl.  Raya TANAWANGKO, MALALAYANG I",1.456573,124.808925,082346941400,95163
BA28,KF GIRIAN,28,SUPER_STORE,6/1/2016,"Jl.  Raya Girian Bawah, Kec. Girian, Bitung",1.440018,125.131242,085395675131,95542
BA29,KF SININDIAN,28,MEDICAL,9/16/2016,Jl.  KS Tubun,0.733861,124.314709,085395669242,95718
BA30,KF SINGKIL,28,MEDICAL,11/16/2016,Jl. Arie lasut Wawonasa,1.4971021,124.8477396,082192640227,95234
BA31,KF Talaud,28,BASIC_HEALTH,12/20/2022,"Jalan Raya Mala- melonguane, kec. Melonguane, Kab. Kepulauan Talaud (Pulau karakelong)",3.999279,126.689882,081343846913,95885
BA3111,PPO KF RSUD Talaud,28,NONE,1/1/1950,Jl. Raya Mala Kecamatan Melengwane,4.006106887,126.7079407,082291149476,95885
BA32,KF AMURANG,28,HEALTH_AND_CARE,11/16/2016,Jl. Trans Sulawesi Buyungon,1.1828084,124.572186,081350724990,95954
BA33,KF ADIPURA (BANDARA3),28,BASIC_HEALTH,8/17/2017,Jl. AA Maramis Simpang GPI,1.529381,124.921118,082192640241,95256
BA34,KF PEL POBUNDAYAN,28,MEDICAL,3/1/2017,Jl.Ahmad Yani Kotamobago,0.716316,124.306414,081329595763,95717
BA35,KF Tataaran,28,NONE,8/9/2018,"Jl. Tataaran, Mansarang - Minahasa",1.288727,124.878791,082192639200,95616
BA36,KF  TAHUNA,28,MEDICAL,8/17/2017,Jl. Samratulangi,3.612155,125.491851,081229667266,95813
BA3611,PPO KF RSUD Liunkendage,28,NONE,1/1/1950,"JF5J+889, Apeng Sembeka, Kec. Tahuna",3.607724,125.480585,082165624743,95811
BA37,KF AIRMADIDI,28,BASIC_HEALTH,9/1/2017,Jl. Manado Bitung,1.422103,124.985948,082192640309,95371
BA38,KF PERKAMIL,28,MEDICAL,12/1/2017,Jl. Manguni,1.474659,124.872919,082192640320,95129
BA39,KF MAHAWU,28,NONE,12/18/2017,"Jl. Pogoidon Kel. Tumumpa I, Kec. Tuminting, Manado",1.521281,124.850492,082192640242,95239
BA41,KF 1027 Bitung Tengah,28,NONE,8/1/2018,"Jl. Sam Ratulangi No.23, Pakadoodan",1.445167,125.181178,08114336499,95511
BA42,KF TONDANO,28,BASIC_HEALTH,8/1/2018,"Jl. Walanda Maramis No. 155 Kendis - Tondano Timur, Kab. Minahasa",1.306566,124.91332,082192640203,95613
BA43,KF Motoboi,28,HEALTH_AND_CARE,9/1/2018,"Jl. Veteran No.46A, Kel. Motoboi Kecil, Kec. Kotamobagu Selatan",0.724616,124.303239,081110678271,95717
BA44,KF Motoling,28,NONE,6/29/2019,"Jl. Amurang - Kotamobagu, Motoling, Minahasa Selatan, Sulawesi Utara",1.039567,124.479729,082344713226,95956
BA45,KF Langowan,28,MEDICAL,6/29/2019,"Jl. Raya Langowan, Toraget, Langowan Utara, Kab. Minahasa, Sulawesi Utara",1.1542293,124.8397014,081243977635,95694
BA4511,PPO KF RSUD Noongan,28,NONE,1/1/1950,Jl. Marintek,1.123137,124.806944,082189677579,95694
BA47,KF Citra Land,28,BASIC_HEALTH,6/29/2019,"Jl. Ring Road, Komp. Meridian Residance, Wanea, Kota Manado, Sulawesi Utara",1.443779,124.85342,082196656821,95117
BA48,KF Maumbi,28,BASIC_HEALTH,11/1/2019,"Jl. Lintas Bitung Manado Kecamatan Maumbi, Kab. Minahasa,Utara Sulawesi Utara",1.471594,124.917558,081110678294,95378
BA49,KF Pineleng,28,NONE,11/1/2019,"Jl. Raya Manado Tomohon, Kecamatan Pineleng, Kabupaten Minahasa, Sulawesi Utara",1.427916,124.838668,085340342038,95661
BA50,KF Matani Tomohon,28,BASIC_HEALTH,4/1/2020,"Jl. Raya Tomohon, Matani Tiga",1.317149,124.83834,085395669237,95443
BA51,KF Kawangkoan,28,BASIC_HEALTH,4/30/2020,"Jl. Manado - Kawangkoan, Kec. Kawangkoan, Kab. Minahasa, Sulawesi Utara",1.205179,124.787285,0895395264487,95692
BA52,KF Pelengkap RSUD Talaud,28,NONE,1/1/2022,Jl. Raya Mala Kecamatan Melengwane Timur Kep.Talaud,4.006106887,126.7079407,082291149476,95885
3129,UNIT BISNIS MATARAM,29,NULL,1/1/1950,Jl. Sriwijaya No.295,0,0,0,83117
BC01,KF.0134,29,SUPER_STORE,1/1/2003,Jl. Pejanggik No. 48,-8.586423,116.120048,081138007801,83239
BC02,KF.0189,29,MEDICAL,1/1/2003,Jl. Sriwijaya No. 295 Mataram,-8.59516,116.106005,081138007802,83127
BC0211,PPO KF RS Unram,29,MEDICAL,1/1/1950,-,0,0,081110678289,83117
BC03,KF.0231,29,BASIC_HEALTH,1/1/2003,Jl. Saleh Sungkar No. 33 Ampenan,-8.569152,116.076379,081138007803,67271
BC04,KF.0234,29,MEDICAL,1/1/2003,"Jl Selaparan Sweta Timur, Mayura, Cakranegara",-8.590117468,116.1432659,081138007804,83239
BC05,KF.0263,29,BASIC_HEALTH,1/1/2003,Jl. Soekarno Hatta No.3,-8.455191,118.727275,081138007805,84111
BC06,KF.0302,29,BASIC_HEALTH,1/1/2005,Jalan jendral sudirman no 19,-8.709915,116.27716,081138007806,67292
BC07,KF.0303,29,BASIC_HEALTH,1/1/2005,"Jl. Cendrawasih No. 1, BRANG BIJI",-8.48821,117.418182,081138007807,84318
BC08,KF.0458 Catur Warga,29,BASIC_HEALTH,7/1/2013,Jl. Catur Warga No. 17,-8.586522,116.113806,081138007808,83126
BC09,KF.Ex Pel 55 RSUD Selong,29,SUPER_STORE,1/1/2003,Jln pejanggik no 56,-8.6498696,116.5224442,081138007809,83619
BC10,KF.0626 Gajah Mada,29,MEDICAL,2/15/2015,Jl.  Gajah Mada No. 24,-8.600426,116.101459,081138007810,60233
BC11,KF.0633 Panji Tilar,29,MEDICAL,2/15/2015,Jl. Panji Tilar 99 Mataram,-8.592611,116.085169,081138007811,83116
BC12,KF.0660 Senggigi,29,BASIC_HEALTH,6/1/2015,Jl. Senggigi KM 8,-8.4988769,116.0495707,081138007812,83355
BC13,KF ABIAN TUBUH,29,MEDICAL,5/1/2016,Jl.  AA Gede Ngurah No. 77,-8.602243,116.128616,081138007813,83237
BC15,KF. Sumbawa II,29,BASIC_HEALTH,8/17/2017,JL. Hassanuddin No. 32,-8.497202,117.421604,081138007814,45256
BC1501,KLINIK SUMBAWA II,29,NULL,1/1/1950,"Jln. Hasanuddin No. 32 Sumbawa Besar, SUMBAWA,Kab. Sumbawa, Nusa Tenggara Barat",0,0,021,84311
BC16,KF. BUIN BATU,29,NONE,9/1/2017,Jl. Desa Sekongkang Atas,-8.983565,116.767151,081138007815,84457
BC17,KF Rembiga,29,MEDICAL,9/1/2018,Jl. Dr Wahidin No. 80C - 80D Mataram,-8.5604447,116.1099794,081138007816,83124
BC18,KF Bima 2,29,MEDICAL,9/1/2018,Jl. Buya Hamka Dusun Suka Maju Rt:Rw : 05/02,-8.588852,118.695312,081138007817,84116
BC19,KLINIK MANDIRI KF ALAS.,29,NULL,1/1/1950,JL. PENDIDIKAN NO.,0,0,03729293089,84454
BC20,KF TALIWANG,29,HEALTH_AND_CARE,8/24/2019,"Jl. Cendrawasih No. 4 Kec. Kijang, Taliwang, Kab. Sumbawa Barat",-8.743791,116.849229,081138007818,84455
BC21,KF Gerung,29,BASIC_HEALTH,4/1/2020,"Jl. Raya Gerung No. Kabupaten Lombok Barat, NTB",-8.687137,116.122375,081139000371,83363
BC22,KF Dompu,29,BASIC_HEALTH,1/1/2023,Jl. Jendral Sudirman No.27,-8.539521355,118.4594215,081337628355,84211
BC23,KF Aikmel,29,BASIC_HEALTH,1/1/1950,JL. Koperasi No. 100 Aikmel,-8.5695403,116.5265024,082340599930,83653
3130,UNIT BISNIS MEDAN,30,NONE,1/1/1950,,0,0,0,
BD01,KF.0027,30,SUPER_STORE,1/1/2003,Jl. Palang Merah No. 32,3.584705,98.679853,08116533153,20111
BD0111,KF. 27 (M3/ALKES),30,NONE,1/1/2003,Jl. Palang Merah No.32,3.5845952,3.5845952,08116533148,20111
BD03,KF.0029,30,BASIC_HEALTH,1/1/2003,Jl. Sutomo No. 63,2.955778,99.062935,081110678205,21117
BD04,KF.0030,30,BASIC_HEALTH,1/1/2003,Jl. Let.Jend.Soeprapto No. 56,3.3282916,99.1616387,081110678203,20632
BD0412,PPO2  KF. 0030,30,CHILD,1/1/2003,Jln. Let.Jend.Soeprapto No. 56,0,0,0,20613
BD05,KF.0039,30,SUPER_STORE,1/1/2003,Jl. Jend. Gatot Subroto No. 37 A/C  Kel. Sei Sikambing D Kec. Medan Petisah Medan - 20119 Sumatera Utara,3.5899008,98.650614,081110678190,20119
BD06,KF.0041 Ketaren,30,HEALTH_AND_CARE,1/1/2003,Jl. Selamet Ketaren Blok C/Kav-12,3.098542,98.491383,08116533193,22111
BD07,KF.0085,30,BASIC_HEALTH,1/1/2003,Jl. Diponegoro No. 15/87 Kel. Karo,2.953365,99.064689,081110678207,21122
BD08,KF.0107,30,BASIC_HEALTH,1/1/2003,Jl. Gato Subroto No. 72C,3.590701,98.660399,081110678213,20118
BD09,KF.0160,30,SUPER_STORE,1/1/2003,Jl. Setia Budi No. 94 B-C,3.575937833,98.64275558,081110678209,34883
BD10,KF.0162,30,SUPER_STORE,1/1/2003,Jl. Kartini No. 19,2.956977,99.055253,08116533205,32367
BD11,KF.0312 Prapat,30,MEDICAL,1/1/2007,Jl. A Yani No. 128,2.095863,99.833733,081110678247,20713
BD12,KF.0315 Sipuan,30,MEDICAL,1/1/2007,Jl. Merdeka No. 5 P.Sidempuan,1.377125,99.271483,081110678206,22715
BD13,KF.Pel014 RS Umum dr. Pirngadi,30,MEDICAL,1/1/2003,Jl. Prof.H.M Yamin Sh No.47,3.597657,98.688283,08116533151,20231
BD14,KF.Pel041 RS Umum Kota Tebing,30,NULL,1/1/2003,Jln. Kumpul Pane NO.226,0,0,0,20613
BD15,KF.Pel054 RSUD Rantau Prapat,30,NONE,1/1/2003,Jl. Kihajar Dewantara No. 129,2.095883,99.846536,08116533215,21428
BD16,KF 84 Tanjungbalai,30,BASIC_HEALTH,1/1/2003,Jl. Sudirman No. 25 B Kel. Karya,2.9641164,99.8038151,08116533211,21311
BD17,KF.0542 Percut,30,BASIC_HEALTH,7/1/2014,Jl. Medan Batang Kuis Psr 9 Percut Sei Tuan,3.606347,98.757819,081110678280,20371
BD18,KF.0545 Cemara,30,MEDICAL,8/1/2014,Jl. Boulevard No. 86 Cemara Asri,3.632141,98.697943,081110678204,20371
BD19,KF.0557 Marelan,30,HEALTH_AND_CARE,9/1/2014,Jl. Marelan Raya No. 193 - 195 Link. XVIII Psr. 2 Marelan,3.69905,98.657275,081110678210,20255
BD20,KF.0586 Sb Squere,30,BASIC_HEALTH,12/1/2014,Jl. Cactus Raya No. 2 Komplek Tasbi Square,3.56461,98.637946,081110678253,36365
BD21,KF.J CITY,30,MEDICAL,10/1/2015,Jl. Karya Wisata J Square B3,3.535108,98.662448,08116533173,20143
BD22,KF.A YANI,30,BASIC_HEALTH,10/1/2015,Jl. Ayani No. 80/82 Pematang Siantar,2.964432,99.075478,08116533207,22732
BD23,KF.M YAMIN,30,NULL,1/1/2016,Jln. M Yamin No.282 B Medan,0,0,0,20232
BD24,KF DENAI,30,NULL,6/1/2016,"Jl. Denai, Komplek Grand Denai No. 185 D Medan",3.581785,98.718728,08116533180,20226
BD25,KF ZEIN,30,BASIC_HEALTH,6/1/2016,Jl. M Zein Hamid Komplek Flora Kuning Mas No. 52A,3.53516,98.68384,08116533182,20146
BD26,KF RING ROAD,30,BASIC_HEALTH,9/16/2016,"Jl. Ringroad No. 4019 - 4020, Kel. Tanjung Rejo",3.577129,98.626251,08116533175,20128
BD27,KF. SISINGAMANGARAJA R. PRAPAT,30,MEDICAL,1/17/2017,Jl.  Sisingamangaraja No. 117,2.088032,99.84755,081110678186,20372
BD28,KF. SISINGAMANGARAJA MEDAN,30,BASIC_HEALTH,1/17/2017,Jl. Sisingamangaraja No. 446,3.55058,98.698011,08116533184,20219
BD29,KF. Dr Basri,30,NONE,3/1/2022,Jalan Jumhana No. 39/440,3.5866062,98.7019138,08116533186,20216
BD30,ApotekKualanamu,30,HEALTH_AND_CARE,2/1/2018,"Jl. Sultan Serdang Pasar 6, Kel. Telaga Sari, Kec. Tanjung Morawa, Deli Serdang",3.547367,98.784697,08116533189,71452
BD31,Apotek KF Lubuk Pakam,30,MEDICAL,3/18/2018,"Jl. Imam Bonjol No. 47, Kel. Tanjung Garbus Satu",3.56489,98.873135,081110678208,20511
BD32,Apotek KF Jamin Ginting,30,HEALTH_AND_CARE,9/1/2018,Jl. Jamin Ginting Komplek Royal Gardenia No.6-7 Medan,3.525512,98.631001,081110678266,20135
BD33,KF Binjai,30,MEDICAL,11/1/2018,JL Soekarno Hatta No. 83,3.6085857,98.5006734,081110678269,20736
BD34,KF Bandara Kualanamu,30,NULL,12/1/2018,"Bandara Kualanamu Lt.Ii No.11-6B Pasar Vi, Deli Serdang",3.633825,98.877304,08116533230,34558
BD3411,PPO KF Bandara Kualanamu,30,NULL,1/7/2020,medan,-6.131,-6.131,021,10610
BD35,KF A Yani T. Tinggi,30,MEDICAL,1/31/2019,Jl. Ahmad Yani No.200B,3.32564,99.154854,8116533235,20626
BD36,KF HM Joni,30,MEDICAL,5/10/2019,"Jl. HM Joni, Medan",3.568506,98.699595,081110678185,20217
BD3611,KF HM Joni (PPO Basri),30,BASIC_HEALTH,1/1/2021,Jl. Kapt. Jumhana No. 39/440,3.5866062,98.7019138,08116533186,20211
BD37,KF Iskandar Muda,30,MEDICAL,6/12/2019,JL Iskandar Muda No. 204 F,3.581108,98.661258,081110678200,20153
BD38,KF Setia Budi 2,30,BASIC_HEALTH,4/1/2020,"Jl. Setia Budi No.96, Kel. Tanjung",3.5602,98.6367,081110678211,20131
BD39,KF Karya,30,BASIC_HEALTH,6/22/2019,"Jl. Karya No. 167 B-C Kel. Karang Berombak, Medan",3.616346,98.665776,081110678201,20117
BD40,KF Padang Bulan,30,MEDICAL,7/7/2024,Jl. Jamin Ginting No. 406-407,3.55643,98.66192,08116533308,20153
BD41,KF Sibolga,30,MEDICAL,9/1/2024,"Jl. Sisingamangaraja, Kel. Aek Mani",1.729912,98.793664,08116533075,22533
3115,UNIT BISNIS NUSADUA,31,NONE,1/1/1950,,0,0,0,
AO01,KF.0082,31,HEALTH_AND_CARE,1/1/2003,"Jl. Dewi Sartika No.67, Kuta",-8.738069,115.1659323,081139607717,57188
AO02,KF.0126,31,SUPER_STORE,1/1/2003,Jl. By Pass Ngurah Rai No.890,-8.796092,115.219354,08113803386,80361
AO03,KF.0157,31,SUPER_STORE,1/1/2003,Jl. Raya Tuban No.15,-8.73308,115.177854,089624059165,57188
AO04,KF.0232 Seminyak,31,SUPER_STORE,1/1/2003,Jl. Raya Kerobokan No.140,-8.682299,115.164309,081139607730,80361
AO05,KF.0236 Taman Griya,31,SUPER_STORE,1/1/2003,Jl. Danau Batur No.1 C,-8.784818,115.18763,081995119438,50661
